Timestamp,Value
1627862400000,0
1627948800000,0
1628035200000,0
1628121600000,3053.8
1628208000000,4106.96
1628294400000,4218.15
1628380800000,4192.38
1628467200000,4247.46
1628553600000,5314.73
1628640000000,5226.65
1628726400000,4954.64
1628812800000,4752.18
1628899200000,4220.9
1628985600000,5277.58
1629072000000,4769.15
1629158400000,4334.18
1629244800000,3869.97
1629331200000,3561.44
1629417600000,3482.15
1629504000000,3063.24
1629590400000,3097.36
1629676800000,5389.68
1629763200000,7191.72
1629849600000,8404.39
1629936000000,8288.06
1630022400000,11134.75
1630108800000,7740.5
1630195200000,8345.45
1630281600000,10062.22
1630368000000,10931.57
1630454400000,11458.1
1630540800000,10128.11
1630627200000,13839.54
1630713600000,10657.98
1630800000000,9929.15
1630886400000,10505.26
1630972800000,14084.96
1631059200000,14254.65
1631145600000,13276.65
1631232000000,8668.38
1631318400000,5824.1
1631404800000,5762.61
1631491200000,6918.22
1631577600000,6583.25
1631664000000,6234.51
1631750400000,7725.72
1631836800000,6901.27
1631923200000,4928.88
1632009600000,4963.52
1632096000000,7893.92
1632182400000,9174.5
1632268800000,6180.59
1632355200000,6603.07
1632441600000,6573.56
1632528000000,4326.05
1632614400000,5922.16
1632700800000,7659.04
1632787200000,7975.37
1632873600000,7466.72
1632960000000,10241.22
1633046400000,7986.17
1633132800000,5560.12
1633219200000,5519.79
1633305600000,9187.91
1633392000000,11450.62
1633478400000,13319.02
1633564800000,12673.12
1633651200000,11523.15
1633737600000,7201.11
1633824000000,7312.83
1633910400000,9778.5
1633996800000,8017.87
1634083200000,8769.96
1634169600000,11898.84
1634256000000,11741.02
1634342400000,7808.83
1634428800000,6817.29
1634515200000,8521.77
1634601600000,6663.25
1634688000000,7183.3
1634774400000,8601.83
1634860800000,7878.33
1634947200000,5841.35
1635033600000,6562.82
1635120000000,8851.05
1635206400000,11258.64
1635292800000,14824.66
1635379200000,16852.13
1635465600000,15621.99
1635552000000,14346.66
1635638400000,13225.54
1635724800000,14322.55
1635811200000,15593.6
1635897600000,14486.84
1635984000000,12753.03
1636070400000,12061.69
1636156800000,10210.81
1636243200000,8936.69
1636329600000,11077.87
1636416000000,15668.47
1636502400000,15034.19
1636588800000,14291.25
1636675200000,13429.72
