Timestamp,Value
1438214400000,0
1438300800000,0
1438387200000,0
1438473600000,0
1438560000000,0
1438646400000,0
1438732800000,0
1438819200000,0
1438905600000,49353826
1438992000000,376006093
1439078400000,38863003
1439164800000,74070061
1439251200000,163481740
1439337600000,70102332
1439424000000,88234087
1439510400000,78746522
1439596800000,59565914
1439683200000,58241191
1439769600000,60515132
1439856000000,66816413
1439942400000,91746712
1440028800000,63112713
1440115200000,106379973
1440201600000,90744195
1440288000000,117802449
1440374400000,97648912
1440460800000,114480057
1440547200000,99511209
1440633600000,147888097
1440720000000,111903559
1440806400000,99107570
1440892800000,102643603
1440979200000,129040364
1441065600000,140186844
1441152000000,139367393
1441238400000,126323875
1441324800000,167169621
1441411200000,159443421
1441497600000,142769611
1441584000000,170954165
1441670400000,159613715
1441756800000,173606036
1441843200000,141533806
1441929600000,160019709
1442016000000,186314190
1442102400000,177583552
1442188800000,171636301
1442275200000,148568242
1442361600000,146153300
1442448000000,147106346
1442534400000,212949263
1442620800000,151038683
1442707200000,206446103
1442793600000,190902398
1442880000000,211491983
1442966400000,198471252
1443052800000,183782502
1443139200000,178617418
1443225600000,160320021
1443312000000,165754018
1443398400000,171799357
1443484800000,155322802
1443571200000,161315703
1443657600000,167413168
1443744000000,175336965
1443830400000,176738025
1443916800000,175625589
1444003200000,217225401
1444089600000,185466056
1444176000000,227483136
1444262400000,206603046
1444348800000,180944156
1444435200000,174240457
1444521600000,154497993
1444608000000,200001725
1444694400000,223630692
1444780800000,193279995
1444867200000,347607211
1444953600000,400824348
1445040000000,230368185
1445126400000,249377360
1445212800000,216816740
1445299200000,191557542
1445385600000,180468852
1445472000000,237772273
1445558400000,260401303
1445644800000,211420205
1445731200000,170100960
1445817600000,203310004
1445904000000,365376906
1445990400000,202357247
1446076800000,241667844
1446163200000,250649964
1446249600000,296674561
1446336000000,316473677
1446422400000,193339829
1446508800000,236076946
1446595200000,180987375
1446681600000,199792729
1446768000000,309939683
1446854400000,572275369
1446940800000,563914716
1447027200000,211894015
1447113600000,287969451
1447200000000,414061456
1447286400000,450460992
1447372800000,280236525
1447459200000,360305868
1447545600000,224846805
1447632000000,182259335
1447718400000,171866071
1447804800000,195036006
1447891200000,291565861
1447977600000,215430072
1448064000000,200136785
1448150400000,200785655
1448236800000,233727612
1448323200000,213080657
1448409600000,236509015
1448496000000,172083879
1448582400000,173300084
1448668800000,277436869
1448755200000,171604728
1448841600000,378296036
1448928000000,231616100
1449014400000,209753737
1449100800000,198524826
1449187200000,224707034
1449273600000,231821279
1449360000000,321509549
1449446400000,176718066
1449532800000,170716327
1449619200000,179709088
1449705600000,205190667
1449792000000,270674425
1449878400000,353864548
1449964800000,325726017
1450051200000,1415319249
1450137600000,1945458070
1450224000000,838759501
1450310400000,606010119
1450396800000,601895736
1450483200000,539740128
1450569600000,655002877
1450656000000,740632642
1450742400000,1120896788
1450828800000,1474132298
1450915200000,872428171
1451001600000,502552472
1451088000000,587287522
1451174400000,1308470039
1451260800000,687001176
1451347200000,621538951
1451433600000,1353161589
1451520000000,452065747
1451606400000,292262422
1451692800000,368139389
1451779200000,369359246
1451865600000,402593450
1451952000000,1081639803
1452038400000,1248021662
1452124800000,1230019603
1452211200000,484149867
1452297600000,727791392
1452384000000,491410995
1452470400000,482297856
1452556800000,471922007
1452643200000,1023451156
1452729600000,489948500
1452816000000,409950494
1452902400000,418575124
1452988800000,323467063
1453075200000,591740638
1453161600000,678347830
1453248000000,348032526
1453334400000,342268224
1453420800000,570242575
1453507200000,322444465
1453593600000,423769859
1453680000000,726749777
1453766400000,673354229
1453852800000,988064305
1453939200000,757796542
1454025600000,662122614
1454112000000,547033880
1454198400000,528433090
1454284800000,467975052
1454371200000,463852720
1454457600000,454011879
1454544000000,490608958
1454630400000,532003821
1454716800000,1516518359
1454803200000,456085675
1454889600000,449250211
1454976000000,459451796
1455062400000,490212172
1455148800000,682081218
1455235200000,540874146
1455321600000,634287258
1455408000000,514552660
1455494400000,545779880
1455580800000,589465103
1455667200000,724546098
1455753600000,538282068
1455840000000,656406787
1455926400000,499477626
1456012800000,507918522
1456099200000,554402169
1456185600000,1552859093
1456272000000,893246284
1456358400000,568292172
1456444800000,961624302
1456531200000,532969743
1456617600000,524028419
1456704000000,583141365
1456790400000,588897890
1456876800000,610077143
1456963200000,664818999
1457049600000,684182604
1457136000000,823063642
1457222400000,839961704
1457308800000,665621532
1457395200000,724586328
1457481600000,722145124
1457568000000,688871222
1457654400000,646851762
1457740800000,802737599
1457827200000,838358312
1457913600000,956222024
1458000000000,903071543
1458086400000,892420435
1458172800000,1028386837
1458259200000,944417594
1458345600000,1260165166
1458432000000,1157109905
1458518400000,1109953099
1458604800000,1121742299
1458691200000,1225594298
1458777600000,1626133605
1458864000000,1312008358
1458950400000,1332524164
1459036800000,825632165
1459123200000,1184635969
1459209600000,979937403
1459296000000,1322684855
1459382400000,1083408441
1459468800000,1086582845
1459555200000,790470279
1459641600000,801995961
1459728000000,1117941655
1459814400000,1282980842
1459900800000,946603089
1459987200000,957476321
1460073600000,1120960125
1460160000000,882969880
1460246400000,843594204
1460332800000,809577184
1460419200000,1025930028
1460505600000,1248480822
1460592000000,1121719747
1460678400000,1056627642
1460764800000,756208802
1460851200000,1201820598
1460937600000,907032725
1461024000000,853996868
1461110400000,1076546004
1461196800000,1249597416
1461283200000,920182050
1461369600000,861316279
1461456000000,1015487149
1461542400000,1078392266
1461628800000,939517922
1461715200000,919149984
1461801600000,1012268150
1461888000000,1063388022
1461974400000,1383313281
1462060800000,1511731587
1462147200000,1177337542
1462233600000,1146450482
1462320000000,1201616945
1462406400000,1358637069
1462492800000,1602023916
1462579200000,1015648265
1462665600000,1261744195
1462752000000,1179593620
1462838400000,1210893421
1462924800000,1397950926
1463011200000,1632935906
1463097600000,1656271950
1463184000000,1537818716
1463270400000,1432831255
1463356800000,1254259751
1463443200000,1284047189
1463529600000,1521937451
1463616000000,1452477473
1463702400000,1658172149
1463788800000,1615273249
1463875200000,1271624964
1463961600000,1325875411
1464048000000,1261981585
1464134400000,1466859954
1464220800000,1618046432
1464307200000,1661028547
1464393600000,2961437212
1464480000000,1627804887
1464566400000,1408071800
1464652800000,1407740921
1464739200000,1425852805
1464825600000,1156113110
1464912000000,1136334398
1464998400000,1107944429
1465084800000,1076614254
1465171200000,1140974452
1465257600000,2845963523
1465344000000,1263496163
1465430400000,1294746453
1465516800000,1302395289
1465603200000,1248713565
1465689600000,1301471081
1465776000000,1682028208
1465862400000,1750832772
1465948800000,1386896176
1466035200000,1814513168
1466121600000,9699231882
1466208000000,13050992504
1466294400000,2537463020
1466380800000,2430847865
1466467200000,2852692046
1466553600000,2305841686
1466640000000,1467850211
1466726400000,1836377741
1466812800000,1301309403
1466899200000,1272219947
1466985600000,1279888878
1467072000000,1469765402
1467158400000,2550844106
1467244800000,4044720907
1467331200000,2158272351
1467417600000,1122621260
1467504000000,1427198980
1467590400000,1224175371
1467676800000,1368607917
1467763200000,1382496660
1467849600000,1218807221
1467936000000,1841766935
1468022400000,2334633560
1468108800000,1282671816
1468195200000,1300828006
1468281600000,1519722103
1468368000000,1149799735
1468454400000,1486527204
1468540800000,1357561838
1468627200000,1093312003
1468713600000,894579244
1468800000000,1183112877
1468886400000,1362771496
1468972800000,3608686150
1469059200000,1572084963
1469145600000,1736914290
1469232000000,1486891308
1469318400000,1623408980
1469404800000,1754648808
1469491200000,1974011991
1469577600000,1714851632
1469664000000,2102090676
1469750400000,2014113080
1469836800000,1369798941
1469923200000,1351488065
1470009600000,1361547316
1470096000000,1514488094
1470182400000,1482317473
1470268800000,1466374182
1470355200000,1304026331
1470441600000,1177530476
1470528000000,1262729849
1470614400000,2565817408
1470700800000,1400157039
1470787200000,1471694578
1470873600000,1428325553
1470960000000,1326666513
1471046400000,1140082745
1471132800000,1096874038
1471219200000,1226846171
1471305600000,1418034622
1471392000000,1294638318
1471478400000,1649547423
1471564800000,1322051295
1471651200000,1214018556
1471737600000,1279475184
1471824000000,1358530325
1471910400000,3437976497
1471996800000,1365497931
1472083200000,1503181516
1472169600000,1446149563
1472256000000,1297050238
1472342400000,1157458709
1472428800000,1320040213
1472515200000,1474119226
1472601600000,1356666091
1472688000000,1434700962
1472774400000,2097074659
1472860800000,1231580684
1472947200000,2167392083
1473033600000,1303037941
1473120000000,1526617928
1473206400000,1572299632
1473292800000,1863985100
1473379200000,1913940716
1473465600000,1217614180
1473552000000,1223254865
1473638400000,1545907006
1473724800000,1371598775
1473811200000,1682711707
1473897600000,1658435104
1473984000000,2194001365
1474070400000,1585781668
1474156800000,1293680440
1474243200000,1231910250
1474329600000,1480764928
1474416000000,1395904968
1474502400000,2410972590
1474588800000,1357490092
1474675200000,2289308086
1474761600000,1747816446
1474848000000,2542248908
1474934400000,2632786474
1475020800000,2175515747
1475107200000,1396207408
1475193600000,1272668731
1475280000000,3985836244
1475366400000,3743242598
1475452800000,2717406813
1475539200000,3246134901
1475625600000,2866992417
1475712000000,2310816610
1475798400000,2421130656
1475884800000,2565205408
1475971200000,2711943257
1476057600000,2467479630
1476144000000,1564187991
1476230400000,1522678013
1476316800000,1418138280
1476403200000,1486426699
1476489600000,1040206098
1476576000000,990865611
1476662400000,1078574284
1476748800000,1704303900
1476835200000,4085750321
1476921600000,2271887910
1477008000000,1538319822
1477094400000,1087705458
1477180800000,1003447161
1477267200000,1752086955
1477353600000,1595508580
1477440000000,1320805021
1477526400000,1288784933
1477612800000,1281666893
1477699200000,1103589525
1477785600000,1149072616
1477872000000,1338793706
1477958400000,1473547479
1478044800000,1195992854
1478131200000,1175865179
1478217600000,909734105
1478304000000,1010207475
1478390400000,961987815
1478476800000,1155660767
1478563200000,1287625339
1478649600000,1396745204
1478736000000,1345345017
1478822400000,1310188453
1478908800000,1173857840
1478995200000,1300556775
