Timestamp,Value
1438214400000,0
1438300800000,0
1438387200000,0
1438473600000,0
1438560000000,0
1438646400000,0
1438732800000,0
1438819200000,0
1438905600000,2050
1438992000000,2881
1439078400000,1329
1439164800000,2037
1439251200000,4963
1439337600000,2036
1439424000000,2842
1439510400000,3174
1439596800000,2284
1439683200000,2440
1439769600000,2512
1439856000000,2494
1439942400000,3246
1440028800000,2303
1440115200000,3919
1440201600000,3579
1440288000000,4190
1440374400000,4432
1440460800000,4487
1440547200000,4156
1440633600000,5590
1440720000000,4758
1440806400000,4139
1440892800000,4572
1440979200000,5196
1441065600000,5153
1441152000000,5195
1441238400000,4777
1441324800000,5642
1441411200000,5519
1441497600000,5521
1441584000000,5702
1441670400000,5622
1441756800000,5604
1441843200000,5341
1441929600000,6460
1442016000000,5596
1442102400000,6057
1442188800000,5572
1442275200000,5409
1442361600000,5872
1442448000000,5368
1442534400000,5802
1442620800000,5205
1442707200000,6402
1442793600000,6305
1442880000000,6804
1442966400000,7404
1443052800000,6224
1443139200000,5851
1443225600000,5907
1443312000000,5760
1443398400000,6123
1443484800000,5738
1443571200000,5870
1443657600000,6421
1443744000000,6063
1443830400000,6112
1443916800000,6624
1444003200000,6279
1444089600000,6458
1444176000000,7121
1444262400000,6926
1444348800000,6763
1444435200000,6529
1444521600000,6023
1444608000000,6593
1444694400000,6818
1444780800000,6830
1444867200000,6499
1444953600000,6795
1445040000000,6567
1445126400000,6481
1445212800000,6604
1445299200000,5897
1445385600000,6182
1445472000000,5979
1445558400000,6888
1445644800000,6361
1445731200000,5830
1445817600000,5938
1445904000000,6784
1445990400000,7346
1446076800000,7836
1446163200000,7941
1446249600000,7557
1446336000000,6915
1446422400000,6558
1446508800000,7399
1446595200000,7037
1446681600000,7498
1446768000000,7882
1446854400000,10996
1446940800000,12413
1447027200000,7689
1447113600000,8151
1447200000000,10217
1447286400000,9534
1447372800000,7891
1447459200000,7211
1447545600000,7170
1447632000000,7442
1447718400000,7145
1447804800000,7373
1447891200000,8876
1447977600000,6348
1448064000000,6822
1448150400000,7083
1448236800000,8260
1448323200000,7152
1448409600000,7098
1448496000000,7278
1448582400000,6639
1448668800000,6817
1448755200000,6853
1448841600000,8986
1448928000000,6794
1449014400000,6502
1449100800000,6971
1449187200000,6898
1449273600000,6784
1449360000000,9103
1449446400000,7141
1449532800000,6697
1449619200000,7001
1449705600000,7444
1449792000000,8105
1449878400000,8205
1449964800000,7426
1450051200000,15550
1450137600000,21098
1450224000000,10304
1450310400000,9612
1450396800000,9032
1450483200000,9314
1450569600000,9879
1450656000000,12063
1450742400000,21027
1450828800000,22740
1450915200000,13494
1451001600000,9521
1451088000000,10726
1451174400000,21867
1451260800000,12368
1451347200000,11358
1451433600000,21767
1451520000000,10301
1451606400000,8233
1451692800000,9164
1451779200000,9258
1451865600000,9474
1451952000000,16430
1452038400000,17074
1452124800000,22075
1452211200000,10919
1452297600000,11793
1452384000000,10320
1452470400000,10893
1452556800000,10862
1452643200000,17665
1452729600000,10653
1452816000000,9875
1452902400000,10664
1452988800000,9747
1453075200000,12916
1453161600000,13420
1453248000000,10610
1453334400000,10734
1453420800000,13848
1453507200000,11025
1453593600000,12798
1453680000000,17121
1453766400000,16511
1453852800000,18747
1453939200000,16765
1454025600000,16395
1454112000000,14661
1454198400000,14166
1454284800000,14199
1454371200000,14291
1454457600000,14274
1454544000000,14371
1454630400000,15249
1454716800000,31418
1454803200000,14264
1454889600000,14719
1454976000000,15517
1455062400000,17141
1455148800000,21440
1455235200000,18109
1455321600000,19327
1455408000000,16624
1455494400000,17159
1455580800000,17549
1455667200000,19990
1455753600000,16969
1455840000000,18412
1455926400000,16714
1456012800000,17119
1456099200000,18190
1456185600000,18482
1456272000000,19540
1456358400000,19503
1456444800000,21068
1456531200000,18981
1456617600000,19063
1456704000000,20358
1456790400000,21778
1456876800000,23562
1456963200000,24837
1457049600000,24287
1457136000000,27115
1457222400000,27661
1457308800000,23271
1457395200000,24105
1457481600000,24557
1457568000000,24814
1457654400000,23124
1457740800000,27887
1457827200000,28127
1457913600000,28528
1458000000000,29273
1458086400000,27596
1458172800000,33531
1458259200000,31821
1458345600000,34779
1458432000000,32447
1458518400000,32511
1458604800000,32890
1458691200000,31786
1458777600000,36947
1458864000000,36762
1458950400000,36646
1459036800000,29974
1459123200000,33613
1459209600000,33915
1459296000000,36767
1459382400000,32259
1459468800000,33320
1459555200000,29358
1459641600000,29588
1459728000000,34907
1459814400000,39173
1459900800000,32078
1459987200000,31893
1460073600000,34010
1460160000000,31923
1460246400000,32237
1460332800000,30327
1460419200000,34673
1460505600000,36051
1460592000000,34781
1460678400000,34959
1460764800000,30483
1460851200000,40203
1460937600000,33513
1461024000000,32622
1461110400000,32944
1461196800000,37181
1461283200000,31678
1461369600000,31845
1461456000000,34046
1461542400000,35430
1461628800000,32582
1461715200000,33847
1461801600000,34343
1461888000000,37332
1461974400000,45769
1462060800000,39578
1462147200000,41748
1462233600000,37821
1462320000000,37484
1462406400000,38707
1462492800000,41271
1462579200000,35864
1462665600000,40063
1462752000000,38560
1462838400000,40684
1462924800000,40811
1463011200000,45002
1463097600000,47739
1463184000000,45745
1463270400000,43073
1463356800000,37424
1463443200000,40309
1463529600000,46033
1463616000000,44523
1463702400000,45177
1463788800000,43621
1463875200000,38895
1463961600000,43806
1464048000000,42911
1464134400000,46443
1464220800000,51147
1464307200000,49006
1464393600000,70148
1464480000000,45890
1464566400000,42927
1464652800000,44386
1464739200000,42221
1464825600000,39666
1464912000000,39834
1464998400000,37875
1465084800000,37896
1465171200000,38957
1465257600000,46141
1465344000000,40433
1465430400000,39854
1465516800000,40145
1465603200000,36901
1465689600000,42581
1465776000000,46185
1465862400000,50335
1465948800000,43251
1466035200000,43392
1466121600000,66558
1466208000000,63083
1466294400000,51035
1466380800000,47118
1466467200000,47323
1466553600000,48615
1466640000000,41908
1466726400000,45331
1466812800000,36684
1466899200000,41613
1466985600000,39663
1467072000000,43089
1467158400000,49897
1467244800000,63952
1467331200000,40085
1467417600000,39257
1467504000000,39757
1467590400000,39950
1467676800000,39270
1467763200000,37900
1467849600000,40433
1467936000000,42506
1468022400000,40410
1468108800000,39358
1468195200000,38582
1468281600000,40811
1468368000000,35740
1468454400000,42809
1468540800000,41110
1468627200000,38062
1468713600000,33914
1468800000000,39198
1468886400000,44184
1468972800000,50631
1469059200000,44882
1469145600000,48458
1469232000000,45006
1469318400000,58215
1469404800000,54856
1469491200000,61930
1469577600000,53035
1469664000000,48555
1469750400000,47243
1469836800000,42011
1469923200000,48749
1470009600000,45978
1470096000000,49041
1470182400000,49475
1470268800000,46761
1470355200000,43212
1470441600000,41487
1470528000000,42955
1470614400000,42984
1470700800000,47057
1470787200000,46290
1470873600000,48171
1470960000000,44400
1471046400000,41088
1471132800000,40577
1471219200000,42302
1471305600000,48949
1471392000000,44867
1471478400000,47799
1471564800000,42948
1471651200000,41318
1471737600000,42543
1471824000000,44250
1471910400000,48430
1471996800000,46821
1472083200000,49868
1472169600000,47292
1472256000000,47938
1472342400000,42607
1472428800000,45510
1472515200000,46979
1472601600000,45846
1472688000000,47491
1472774400000,55413
1472860800000,44792
1472947200000,48128
1473033600000,42667
1473120000000,49102
1473206400000,48701
1473292800000,55970
1473379200000,53918
1473465600000,42875
1473552000000,43345
1473638400000,45123
1473724800000,42591
1473811200000,53859
1473897600000,52622
1473984000000,57532
1474070400000,46882
1474156800000,37893
1474243200000,40505
1474329600000,54067
1474416000000,44549
1474502400000,52657
1474588800000,35219
1474675200000,43418
1474761600000,38713
1474848000000,43514
1474934400000,46817
1475020800000,42797
1475107200000,40416
1475193600000,35836
1475280000000,53076
1475366400000,51105
1475452800000,47672
1475539200000,56662
1475625600000,41719
1475712000000,36826
1475798400000,43708
1475884800000,37690
1475971200000,43940
1476057600000,44940
1476144000000,41053
1476230400000,30002
1476316800000,32244
1476403200000,42006
1476489600000,33662
1476576000000,34990
1476662400000,38136
1476748800000,51898
1476835200000,38497
1476921600000,43438
1477008000000,57780
1477094400000,37772
1477180800000,35364
1477267200000,52547
1477353600000,47610
1477440000000,45158
1477526400000,44353
1477612800000,41522
1477699200000,40011
1477785600000,39435
1477872000000,45031
1477958400000,49025
1478044800000,43519
1478131200000,42346
1478217600000,32572
1478304000000,37690
1478390400000,34391
1478476800000,41941
1478563200000,41569
1478649600000,40517
1478736000000,40164
1478822400000,41070
1478908800000,40882
1478995200000,43673
1479081600000,43876
1479168000000,45330
1479254400000,41684
1479340800000,40738
1479427200000,43785
1479513600000,39289
1479600000000,42125
1479686400000,42735
1479772800000,53585
1479859200000,64289
1479945600000,36861
1480032000000,58075
1480118400000,40804
1480204800000,44449
1480291200000,48388
1480377600000,47036
1480464000000,39178
1480550400000,37121
1480636800000,41642
1480723200000,41357
1480809600000,39643
1480896000000,41613
1480982400000,48200
1481068800000,41757
1481155200000,39587
1481241600000,41444
1481328000000,40564
1481414400000,39164
1481500800000,38741
1481587200000,44664
1481673600000,47294
1481760000000,46102
1481846400000,43953
1481932800000,39442
1482019200000,36640
1482105600000,45599
1482192000000,44241
1482278400000,50793
1482364800000,55173
1482451200000,44391
1482537600000,37757
1482624000000,36601
1482710400000,34565
1482796800000,42370
1482883200000,43386
1482969600000,46546
1483056000000,44561
1483142400000,41220
1483228800000,38730
1483315200000,39652
1483401600000,45883
1483488000000,50673
1483574400000,49596
1483660800000,43804
1483747200000,43622
1483833600000,42727
1483920000000,46188
1484006400000,48179
1484092800000,45221
1484179200000,50589
1484265600000,50833
1484352000000,42044
1484438400000,41748
1484524800000,45375
1484611200000,46671
1484697600000,44994
1484784000000,43628
1484870400000,45775
1484956800000,43302
1485043200000,47432
1485129600000,46076
1485216000000,50414
1485302400000,46256
1485388800000,46856
1485475200000,46680
1485561600000,45189
1485648000000,42509
1485734400000,45369
