Timestamp,Value
1438214400000,4.46
1438300800000,12.58
1438387200000,16.34
1438473600000,16.12
1438560000000,16.37
1438646400000,16.1
1438732800000,16.51
1438819200000,16.89
1438905600000,16.65
1438992000000,16.44
1439078400000,16.86
1439164800000,16.44
1439251200000,16.37
1439337600000,16.86
1439424000000,16.34
1439510400000,14.88
1439596800000,16.04
1439683200000,16.84
1439769600000,16.16
1439856000000,17.46
1439942400000,16.64
1440028800000,21.47
1440115200000,16.98
1440201600000,16.39
1440288000000,17.24
1440374400000,16.67
1440460800000,16.95
1440547200000,17.27
1440633600000,18.35
1440720000000,18.57
1440806400000,19.96
1440892800000,20.79
1440979200000,20.97
1441065600000,21.94
1441152000000,24.15
1441238400000,25.54
1441324800000,19.44
1441411200000,17.57
1441497600000,17.35
1441584000000,17.88
1441670400000,17.55
1441756800000,17.16
1441843200000,17.27
1441929600000,16.8
1442016000000,17.2
1442102400000,17.38
1442188800000,17.81
1442275200000,17.84
1442361600000,17.43
1442448000000,17.97
1442534400000,17.67
1442620800000,17.02
1442707200000,16.29
1442793600000,17.03
1442880000000,17.1
1442966400000,16.73
1443052800000,17.21
1443139200000,16.86
1443225600000,17.52
1443312000000,18.1
1443398400000,18.24
1443484800000,18.62
1443571200000,18.17
1443657600000,16.58
1443744000000,16.8
1443830400000,17.02
1443916800000,17.68
1444003200000,17.25
1444089600000,17.98
1444176000000,17.27
1444262400000,16.77
1444348800000,17.62
1444435200000,17.65
1444521600000,17.03
1444608000000,16.78
1444694400000,16.92
1444780800000,17.51
1444867200000,17.54
1444953600000,17.69
1445040000000,17.09
1445126400000,17.47
1445212800000,17.36
1445299200000,17.32
1445385600000,17.31
1445472000000,17.87
1445558400000,16.42
1445644800000,16.71
1445731200000,16.95
1445817600000,17.6
1445904000000,16.56
1445990400000,17.4
1446076800000,16.75
1446163200000,16.51
1446249600000,16.85
1446336000000,16.75
1446422400000,17.2
1446508800000,16.99
1446595200000,16.86
1446681600000,16.93
1446768000000,16.8
1446854400000,17.55
1446940800000,17.21
1447027200000,17.2
1447113600000,17.1
1447200000000,17.18
1447286400000,17.01
1447372800000,16.88
1447459200000,16.85
1447545600000,16.63
1447632000000,17.15
1447718400000,16.73
1447804800000,17.03
1447891200000,17.36
1447977600000,18.3
1448064000000,17.16
1448150400000,17.11
1448236800000,16.97
1448323200000,17.28
1448409600000,17.49
1448496000000,17.49
1448582400000,16.7
1448668800000,17.25
1448755200000,17.11
1448841600000,17
1448928000000,17.01
1449014400000,17.92
1449100800000,16.6
1449187200000,17.25
1449273600000,17.26
1449360000000,17.59
1449446400000,17.38
1449532800000,17.59
1449619200000,16.59
1449705600000,16.79
1449792000000,17.07
1449878400000,17.02
1449964800000,16.37
1450051200000,17.27
1450137600000,17.05
1450224000000,17.34
1450310400000,17.07
1450396800000,17.21
1450483200000,17.15
