Timestamp,Value
1438214400000,0
1438300800000,0
1438387200000,0
1438473600000,0
1438560000000,0
1438646400000,0
1438732800000,0
1438819200000,0
1438905600000,9511.24031605319
1438992000000,71538.44996194825
1439078400000,7585.985360140543
1439164800000,14095.159086584206
1439251200000,30962.45075757576
1439337600000,13681.173302107729
1439424000000,16692.033106318577
1439510400000,13555.951454639353
1439596800000,11067.616871051654
1439683200000,11348.634255650819
1439769600000,11317.5859360389
1439856000000,13503.721301535974
1439942400000,17670.784283513098
1440028800000,15684.073807157058
1440115200000,20908.013561320757
1440201600000,17215.74558907228
1440288000000,23499.391382405745
1440374400000,18836.595679012345
1440460800000,22460.281930547382
1440547200000,19890.307615430742
1440633600000,31412.08517417162
1440720000000,24049.76552761659
1440806400000,22893.871563871566
1440892800000,24703.634897713597
1440979200000,31305.279961183893
1441065600000,35598.4875571356
1441152000000,38962.08918087783
1441238400000,37340.784806384865
1441324800000,37625.392977717755
1441411200000,32400.6138996139
1441497600000,28680.11470470068
1441584000000,35364.94931733554
1441670400000,32422.04245378834
1441756800000,34479.84826216484
1441843200000,28289.787327603437
1441929600000,31126.183427348766
1442016000000,37070.07361719061
1442102400000,35723.9090726212
1442188800000,35381.632859204285
1442275200000,30683.23874432053
1442361600000,29490.173527037932
1442448000000,30596.16181364393
1442534400000,43556.81386786664
1442620800000,29743.73434423001
1442707200000,38915.38228086711
1442793600000,37616.2360591133
1442880000000,41871.30924569392
1442966400000,38426.1862536302
1443052800000,36602.76877116112
1443139200000,34845.38002341006
1443225600000,32519.274036511157
1443312000000,34727.42887073119
1443398400000,36259.889615871674
1443484800000,33474.74181034483
1443571200000,33911.22619297877
1443657600000,32133.04568138196
1443744000000,34092.35174022944
1443830400000,34811.50778018515
1443916800000,35944.655955792055
1444003200000,43367.01956478339
1444089600000,38590.52351227632
1444176000000,45460.25899280576
1444262400000,40101.522903726705
1444348800000,36889.73618756371
1444435200000,35588.328635620914
1444521600000,30454.956238911887
1444608000000,38850.37393162393
1444694400000,43780.480031323415
1444780800000,39173.08370490474
1444867200000,70565.81628095818
1444953600000,82085.67438050378
1445040000000,45563.32772943038
1445126400000,50430.20424671385
1445212800000,43581.25427135678
1445299200000,38388.28496993988
1445385600000,36166.10260521042
1445472000000,49177.3056876939
1445558400000,49477.73190195706
1445644800000,40885.748404563914
1445731200000,33379.309262166404
1445817600000,41424.20619396903
1445904000000,69995.57586206896
1445990400000,40740.33561505939
1446076800000,46853.01357115161
1446163200000,47907.10321100918
1446249600000,57842.57379606161
1446336000000,61355.889298177586
1446422400000,38483.24621815287
1446508800000,46426.14473942969
1446595200000,35314.60975609756
1446681600000,39152.0143053106
1446768000000,60276.09548813691
1446854400000,116268.86814303129
1446940800000,112311.2360087632
1447027200000,42176.356488853504
1447113600000,56989.798337621214
1447200000000,82351.12490055688
1447286400000,88690.88245717662
1447372800000,54744.38855245165
1447459200000,70276.15915740198
1447545600000,43281.38691049086
1447632000000,36169.7430045644
1447718400000,33288.02459810188
1447804800000,38430.74009852217
1447891200000,58582.652401044805
1447977600000,45632.29654734166
1448064000000,39749.11320754717
1448150400000,39767.410378292734
1448236800000,45928.0039300452
1448323200000,42607.60987802439
1448409600000,47876.31882591093
1448496000000,34834.793319838056
1448582400000,33494.41128720526
1448668800000,55398.73582268371
1448755200000,33981.13425742574
1448841600000,74467.72362204724
1448928000000,45611.677825915714
1449014400000,43481.28876451078
1449100800000,38141.17694524496
1449187200000,44869.615415335466
1449273600000,46308.68537754694
1449360000000,65440.575819255035
1449446400000,35549.802051901024
1449532800000,34762.02952555488
1449619200000,34506.353302611366
1449705600000,39889.32095645412
1449792000000,53471.83425523509
1449878400000,69713.26792750198
1449964800000,61690.53352272727
1450051200000,283120.47389477893
1450137600000,383719.54043392505
1450224000000,168357.98896025692
1450310400000,119764.84565217391
1450396800000,119899.54900398407
1450483200000,107133.80865422786
1450569600000,132404.058419244
1450656000000,148840.96503215434
1450742400000,218540.9998050302
1450828800000,288367.03794992174
1450915200000,173859.73913909926
1451001600000,98927.65196850394
1451088000000,117363.61350919264
1451174400000,260755.28876046234
1451260800000,135209.83585908287
1451347200000,124781.9616542863
1451433600000,269125.21658711217
1451520000000,89695.58472222222
1451606400000,59828.54083930399
1451692800000,72255.03218842002
1451779200000,71943.7565251266
1451865600000,79001.8543956044
1451952000000,211010.49609832227
1452038400000,245190.89626719058
1452124800000,246942.30134511142
1452211200000,93537.45498454405
1452297600000,142732.18121200235
1452384000000,96487.53092479875
1452470400000,94438.58547092226
1452556800000,95724.54503042596
1452643200000,204608.38784486207
1452729600000,96257.07269155206
1452816000000,80635.42368214004
1452902400000,82951.86761791518
1452988800000,64230.949761715645
1453075200000,116668.10686119874
1453161600000,136433.59412711184
1453248000000,69081.48590710599
1453334400000,68963.97823896837
1453420800000,113889.0703015778
1453507200000,65431.10085227273
1453593600000,81998.8117260062
1453680000000,148893.62364269616
1453766400000,130697.63761645963
1453852800000,198287.03692554685
1453939200000,149791.76556631745
1454025600000,132929.6554908653
1454112000000,109036.05341837752
1454198400000,108463.27791461413
1454284800000,93315.06520438683
1454371200000,93613.06155398587
1454457600000,87326.7703404501
1454544000000,96919.98380086922
1454630400000,105430.80083234244
1454716800000,304094.3170242631
1454803200000,89657.10143503048
1454889600000,88592.03529875765
1454976000000,90890.56300692384
1455062400000,98813.17718201976
1455148800000,135899.82426778242
1455235200000,107465.55652692232
1455321600000,124540.98920086393
1455408000000,103116.76553106212
1455494400000,109704.49849246231
1455580800000,117306.48815920397
1455667200000,149175.6429894997
1455753600000,107677.94918983796
1455840000000,130420.58156169283
1455926400000,98886.87903385468
1456012800000,100478.44154302671
1456099200000,108642.40035273369
1456185600000,312509.3767357617
1456272000000,177619.0662159475
1456358400000,110821.40639625584
1456444800000,190232.30504451037
1456531200000,106764.77223557692
1456617600000,104201.31616623583
1456704000000,120983.68568464731
1456790400000,116567.27830562154
1456876800000,119952.24990169091
1456963200000,132592.54068607898
1457049600000,137000.92190628755
1457136000000,160191.44453094588
1457222400000,171176.21846341962
1457308800000,132435.64106645444
1457395200000,144426.21646402232
1457481600000,144747.4692323111
1457568000000,132577.21747498075
1457654400000,127710.12082922013
1457740800000,159812.38283894086
1457827200000,161657.98534516004
1457913600000,187200.86609240406
1458000000000,151040.56581368123
1458086400000,148119.57427385892
1458172800000,169086.95116737916
1458259200000,158406.17141898692
1458345600000,207195.8510358435
1458432000000,191987.70615563297
1458518400000,185177.36052719387
1458604800000,184770.59775984188
1458691200000,205154.72012052225
1458777600000,266535.58514997544
1458864000000,216288.8819650511
1458950400000,218625.78572600492
1459036800000,136558.4130003308
1459123200000,197472.24020670113
1459209600000,163051.1485856905
1459296000000,218734.05903753926
1459382400000,179938.28948679622
1459468800000,178684.89475415228
1459555200000,133165.47826819407
1459641600000,132890.7971830986
1459728000000,183690.7090042721
1459814400000,212660.50754185315
1459900800000,157662.07345103266
1459987200000,160839.2946413573
1460073600000,183703.72418879057
1460160000000,148823.50918590932
1460246400000,139092.20181368507
1460332800000,136361.32457470102
1460419200000,170561.9331670823
1460505600000,207561.23391521198
1460592000000,186301.23683773458
1460678400000,174389.77422016836
1460764800000,125636.94999169298
1460851200000,199803.92319201995
1460937600000,149798.9636663914
1461024000000,143072.016753225
1461110400000,177941.48826446282
1461196800000,208613.92587646077
1461283200000,152575.3689272094
1461369600000,142342.79937200464
1461456000000,169785.5122889149
1461542400000,176669.76834862385
1461628800000,157849.11323924732
1461715200000,151624.873639063
1461801600000,167871.9983416252
1461888000000,176349.58905472636
1461974400000,228344.8796632552
1462060800000,254414.60568832044
1462147200000,193641.04309210528
1462233600000,189370.74364056822
1462320000000,200939.28846153847
1462406400000,225051.69272817625
1462492800000,266028.54799070075
1462579200000,169613.93871075485
1462665600000,208518.29367046768
1462752000000,195167.7068166777
1462838400000,201412.74467731203
1462924800000,236379.9333784241
1463011200000,267738.30234464665
1463097600000,273131.91787598946
1463184000000,258109.88855320576
1463270400000,238209.68495428097
1463356800000,210410.9630934407
1463443200000,211505.05501564816
1463529600000,251020.5263071087
1463616000000,241636.57843952754
1463702400000,274668.2373695544
1463788800000,270067.4216686173
1463875200000,209011.33530571993
1463961600000,220501.48195576252
1464048000000,209980.29700499168
1464134400000,243300.70558965002
1464220800000,268823.1320817412
1464307200000,274777.2617038875
1464393600000,492014.8217311846
1464480000000,271255.60523246124
1464566400000,234405.1606459131
1464652800000,237153.12011455526
1464739200000,236107.4358337473
1464825600000,190400.70981554678
1464912000000,188478.08890363245
1464998400000,184166.29471409574
1465084800000,180549.0950863659
1465171200000,186800.008513425
1465257600000,475119.1190317195
1465344000000,207436.5724839928
1465430400000,212532.24770190413
1465516800000,220670.16079295153
1465603200000,204238.39793915604
1465689600000,214587.1526793075
1465776000000,276467.48980933597
1465862400000,290113.13537696766
1465948800000,230880.0026635592
1466035200000,301664.6995843724
1466121600000,1658271.8211660113
1466208000000,2216164.4598403806
1466294400000,407821.1218257795
1466380800000,408614.5343755253
1466467200000,475527.9289881647
1466553600000,375605.4220557094
1466640000000,244519.4421122772
1466726400000,303935.4089705396
1466812800000,216957.21957319108
1466899200000,210214.79626569728
1466985600000,211481.96926635824
1467072000000,242255.7115543102
1467158400000,425779.3533633784
1467244800000,675809.6753550543
1467331200000,352255.973722866
1467417600000,187010.03831417626
1467504000000,236095.7783291977
1467590400000,201776.0624690951
1467676800000,230056.8023197176
1467763200000,227085.5223390276
1467849600000,201922.99884029158
1467936000000,307165.9331220814
1468022400000,381102.4420502775
1468108800000,212152.13628845516
1468195200000,215761.8188754354
1468281600000,253033.9831834832
1468368000000,188925.35902070324
1468454400000,247713.24845859024
1468540800000,226713.7338009352
1468627200000,179791.48215753987
1468713600000,148379.37369381325
1468800000000,193667.1921754788
1468886400000,228269.9323283082
1468972800000,606909.8805919946
